predicted : tensor([0.6811], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([1061780.7500], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([624830.2500], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([190829.0156], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([2130498.2500], grad_fn=<PowBackward2>), answer: 1.0
predicted : tensor([496273.5625], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([1079071.1250], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([655006.4375], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([389031.1875], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([24712.5547], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([240755.1562], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([335063.3438], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([203554.8594], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([110654.2734], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([188011.2188], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([237163.1406], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([281142.1562], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([131812.0312], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([110192.5938], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([212489.3906], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([86461.1484], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([443682.5312], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([182123.2969], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([288440.2188], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([547579.5000], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([821070.6875], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([103732.2891], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([124641.8906], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([150704.0469], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([24302.9355], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([60676.9609], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([128891.2109], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([56321.5664], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([33513.4727], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([170380.7500], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([99556.8594], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([21768.2441], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([26788.4746], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([50606.1289], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([44693.4883], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([103257.9844], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([6433.2534], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([71052.5469], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([73762.3984], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([153654.0312], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([187895.6406], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([69090.3594], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([129023.0312], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([358122.6875], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([618701.9375], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([86756.9766], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([279869.8750], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([252506.2969], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([341881.4062], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([309523.4688], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([816859.8125], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([854023.6875], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([368473.5000], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([4314435.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([621754.1250], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([1139589.3750], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([340514.7812], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([72808.3516], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([105446.9688], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([131926.4219], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([42839.7930], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([2003189.6250], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([984134.3750], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([1468175.8750], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([78098.0391], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([256180.4375], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([4481968.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([2793335.7500], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([796670.9375], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([223621.9844], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([32322.7012], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([805727.1875], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([2655677.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([10042945.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([1473149.2500], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([41776412.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([1218197.3750], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([2062586.2500], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([12375022.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([2687638.7500], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([3813892.5000], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([283713.1250], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([784844.2500], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([268897.2812], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([112039.6406], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([599493.3125], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([96859.6953], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([2539088.7500], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([6595464.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([263852.0625], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([129074.6016], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([1721339.5000], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([2911962.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([1050224.6250], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([163279.8438], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([204465.8438], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([1406995.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([1407024.2500], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([3143687.5000], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([8158120.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([1448222.3750], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([122167.4609], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([241653.1875], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([1425405.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([101275.3281], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([417423.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([871763.5000], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([2203654.2500], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([129885.3594], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([159008.8438], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([1067689.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([424721.9375], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([1.8038e+08], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([120436.4922], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([50380.1055], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([75822.3047], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([1952415.1250], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([119645.1719], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([175818.3750], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([5335607.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([9560470.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([22559.5098], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([2048525.7500], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([465101.9688], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([6545262.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([2049862.1250], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([1868858.3750], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([175371.2812], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([2331870.2500], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([5332871.5000], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([4093020.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([343931.7812], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([696853.6250], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([34989264.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([5733811.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([1714874.8750], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([1794898.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([283780.0938], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([342880.5938], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([100287.6406], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([799727.7500], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([511647.6875], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([1415658.6250], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([800920.1875], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([1608199.1250], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([266755.6250], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([786162.1250], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([857908.8750], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([68105.3750], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([666727.5000], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([88053.9609], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([178751.9062], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([137839.6875], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([256695.6875], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([116429.6016], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([317934.3438], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([810726.7500], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([261941.7812], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([86893.9688], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([514790.8438], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([282818.3438], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([507897.6562], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([54438.2578], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([143192.1094], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([430960.5938], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([353649.4688], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([421961.8750], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([167595.4531], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([653673.6875], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([174250.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([1018709.6875], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([16223.6230], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([283450.9688], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([19469.5430], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([104251.8047], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([20125.0586], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([263995.2188], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([347422.3750], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([18848.2656], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([67366.5781], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([538152.6875], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([2934.7188], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([782662.8125], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([181041.9062], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([22963.1035], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([68099.0156], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([104593.4609], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([32602.0645], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([564908.8750], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([317995.7812], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([55118.3008], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([19663.9668], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([1429159.7500], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([398568.5000], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([32873.4102], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([16012.8887], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([3852426.5000], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([544332.3750], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([631257.6875], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([909349.1875], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([813688.3125], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([152323.8438], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([1167847.5000], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([1335090.5000], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([72453.9609], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([1406795.7500], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([399172.8438], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([1500925.6250], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([1025665.8125], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([1722867.2500], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([135111.5469], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([326066.1250], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([1355964.7500], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([2121029.2500], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([1953749.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([521294.8750], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([544802.3125], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([54959.9727], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([541709.0625], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([921610.9375], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([97644.4141], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([1494714.2500], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([141877.0781], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([147802.0938], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([466290.2812], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([38802.0195], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([1292263.2500], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([331503.6250], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([2087222.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([869342.3750], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([1874336.8750], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([1391507.5000], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([550207.1250], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([192129.3281], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([349811.2188], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([164206.4531], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([6626283.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([2030838.3750], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([1180769.2500], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([3129973.2500], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([1623734.5000], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([570672.2500], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([727564.0625], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([1375575.6250], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([4847297.5000], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([1230480.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([209358.6406], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([851540.5625], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([14044113.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([3429156.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([2027670.1250], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([8209075.5000], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([213090.5312], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([1955895.2500], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([5164292.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([1967364.1250], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([1559940.6250], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([1339976.3750], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([40809892.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([3063652.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([17641510.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([739502.8750], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([1322328.3750], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([5720354.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([993669.5625], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([22145716.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([3494676.2500], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([1470993.1250], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([1697268.8750], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([27026712.], grad_fn=<PowBackward2>), answer: 1.0
predicted : tensor([9876415.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([1031023.2500], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([3.3694e+08], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([9140519.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([323362.9688], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([3232685.5000], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([5622542.5000], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([3171655.7500], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([468451.6562], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([15323974.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([2368326.7500], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([2864796.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([4701298.5000], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([1965591.5000], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([3473728.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([19757198.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([2076369.3750], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([73336504.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([1636134.6250], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([3960701.5000], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([2854670.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([866656.7500], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([2448985.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([565088.7500], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([1357229.3750], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([1425602.2500], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([42391364.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([2831728.7500], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([1964103.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([2315036.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([1278072.3750], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([55829.0234], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([359325.5625], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([938831.3750], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([1.5466e+08], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([297298.8125], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([1282459.5000], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([606101.8125], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([469517.0312], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([4788270.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([4520745.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([1323648.7500], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([1001375.5625], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([7113271.5000], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([6754536.5000], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([1181306.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([28206044.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([2907955.5000], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([3900508.2500], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([5324844.5000], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([9319544.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([1777299.5000], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([3010834.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([3324830.5000], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([44050028.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([7680134.5000], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([11339591.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([217963.4531], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([24938352.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([7866560.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([27918946.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([25873214.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([1131422.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([6099343.5000], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([494408.6562], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([1020318.2500], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([4399371.5000], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([373085.4688], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([2776210.2500], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([2509444.7500], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([7292427.5000], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([2628143.7500], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([3724179.5000], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([1557248.8750], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([1589224.3750], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([2788503.2500], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([264582.8125], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([6095293.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([767952.7500], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([608319.1875], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([3591938.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([265463.9375], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([5027329.5000], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([17199246.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([7475817.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([3212062.2500], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([336767.6875], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([2057664.2500], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([415380.7500], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([16567296.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([3475853.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([790364.], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([400330.2500], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([1252101.6250], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([45352.2734], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([906299.1875], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([2362024.2500], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([795199.3125], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([35364.5586], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([462253.5625], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([655241.6250], grad_fn=<PowBackward2>), answer: 10.0
predicted : tensor([314245.5625], grad_fn=<PowBackward2>), answer: 10.0
