predicted : tensor([0.3650], grad_fn=<PowBackward2>), answer: 7500.0
predicted : tensor([2497.1396], grad_fn=<PowBackward2>), answer: 10000.9990234375
predicted : tensor([2930.5698], grad_fn=<PowBackward2>), answer: 7500.0
predicted : tensor([750.0198], grad_fn=<PowBackward2>), answer: 1409.999755859375
predicted : tensor([877.1844], grad_fn=<PowBackward2>), answer: 1653.000244140625
predicted : tensor([1620.3080], grad_fn=<PowBackward2>), answer: 7500.0
predicted : tensor([2687.9368], grad_fn=<PowBackward2>), answer: 1599.999755859375
predicted : tensor([1429.5176], grad_fn=<PowBackward2>), answer: 1149.9998779296875
predicted : tensor([2469.4138], grad_fn=<PowBackward2>), answer: 3000.000732421875
predicted : tensor([4267.0234], grad_fn=<PowBackward2>), answer: 8399.9990234375
predicted : tensor([1830.2716], grad_fn=<PowBackward2>), answer: 538.0
predicted : tensor([1254.0194], grad_fn=<PowBackward2>), answer: 1639.9996337890625
predicted : tensor([504.0810], grad_fn=<PowBackward2>), answer: 235.9999542236328
predicted : tensor([3116.2126], grad_fn=<PowBackward2>), answer: 7500.0
predicted : tensor([1494.2424], grad_fn=<PowBackward2>), answer: 7500.0
predicted : tensor([777.4367], grad_fn=<PowBackward2>), answer: 3874.999267578125
predicted : tensor([1544.0592], grad_fn=<PowBackward2>), answer: 6999.99951171875
predicted : tensor([1827.5297], grad_fn=<PowBackward2>), answer: 7500.0
predicted : tensor([737.9821], grad_fn=<PowBackward2>), answer: 7500.0
predicted : tensor([1047.0590], grad_fn=<PowBackward2>), answer: 10000.9990234375
predicted : tensor([1202.0055], grad_fn=<PowBackward2>), answer: 3615.000244140625
predicted : tensor([1442.4991], grad_fn=<PowBackward2>), answer: 230.00006103515625
predicted : tensor([1591.9138], grad_fn=<PowBackward2>), answer: 480.0000305175781
predicted : tensor([1312.5234], grad_fn=<PowBackward2>), answer: 10000.9990234375
predicted : tensor([830.7640], grad_fn=<PowBackward2>), answer: 60.000003814697266
predicted : tensor([2532.0134], grad_fn=<PowBackward2>), answer: 1559.999755859375
predicted : tensor([642.7859], grad_fn=<PowBackward2>), answer: 7500.0
predicted : tensor([659.7061], grad_fn=<PowBackward2>), answer: 46.000003814697266
predicted : tensor([3264.5640], grad_fn=<PowBackward2>), answer: 3600.00048828125
predicted : tensor([3602.0940], grad_fn=<PowBackward2>), answer: 4000.000732421875
predicted : tensor([1407.8387], grad_fn=<PowBackward2>), answer: 1417.5001220703125
predicted : tensor([2929.5034], grad_fn=<PowBackward2>), answer: 7500.0
predicted : tensor([2072.5793], grad_fn=<PowBackward2>), answer: 6799.998046875
predicted : tensor([1139.3667], grad_fn=<PowBackward2>), answer: 7500.0
predicted : tensor([1363.3850], grad_fn=<PowBackward2>), answer: 2750.999755859375
predicted : tensor([1125.9062], grad_fn=<PowBackward2>), answer: 1620.000244140625
predicted : tensor([1095.5479], grad_fn=<PowBackward2>), answer: 7500.0
predicted : tensor([547.8904], grad_fn=<PowBackward2>), answer: 750.0
predicted : tensor([1369.8829], grad_fn=<PowBackward2>), answer: 6250.99951171875
predicted : tensor([3267.1475], grad_fn=<PowBackward2>), answer: 3500.00048828125
predicted : tensor([1542.1667], grad_fn=<PowBackward2>), answer: 1700.0001220703125
predicted : tensor([2768.5715], grad_fn=<PowBackward2>), answer: 84.00000762939453
predicted : tensor([3445.5828], grad_fn=<PowBackward2>), answer: 10000.0
predicted : tensor([2898.6108], grad_fn=<PowBackward2>), answer: 3500.00048828125
predicted : tensor([4410.7378], grad_fn=<PowBackward2>), answer: 3500.00048828125
predicted : tensor([1252.0239], grad_fn=<PowBackward2>), answer: 1192.999755859375
predicted : tensor([3646.3445], grad_fn=<PowBackward2>), answer: 3500.00048828125
predicted : tensor([3122.4819], grad_fn=<PowBackward2>), answer: 7500.0
predicted : tensor([1040.2506], grad_fn=<PowBackward2>), answer: 7500.0
predicted : tensor([534.1069], grad_fn=<PowBackward2>), answer: 713.0000610351562
predicted : tensor([1237.8610], grad_fn=<PowBackward2>), answer: 852.9998779296875
predicted : tensor([1114.5605], grad_fn=<PowBackward2>), answer: 1159.999755859375
predicted : tensor([2157.6099], grad_fn=<PowBackward2>), answer: 3649.99951171875
predicted : tensor([3666.0691], grad_fn=<PowBackward2>), answer: 10000.9990234375
predicted : tensor([1266.2147], grad_fn=<PowBackward2>), answer: 197.00001525878906
predicted : tensor([1318.1609], grad_fn=<PowBackward2>), answer: 1599.999755859375
predicted : tensor([2730.9731], grad_fn=<PowBackward2>), answer: 1899.9996337890625
predicted : tensor([3362.6240], grad_fn=<PowBackward2>), answer: 2750.999755859375
predicted : tensor([1730.7213], grad_fn=<PowBackward2>), answer: 1149.9998779296875
predicted : tensor([905.5328], grad_fn=<PowBackward2>), answer: 500.0000915527344
predicted : tensor([1703.7963], grad_fn=<PowBackward2>), answer: 7500.0
predicted : tensor([691.0015], grad_fn=<PowBackward2>), answer: 7500.0
predicted : tensor([683.6343], grad_fn=<PowBackward2>), answer: 206.4999542236328
predicted : tensor([761.7836], grad_fn=<PowBackward2>), answer: 3500.00048828125
predicted : tensor([970.5030], grad_fn=<PowBackward2>), answer: 1890.0001220703125
predicted : tensor([616.4430], grad_fn=<PowBackward2>), answer: 2750.999755859375
predicted : tensor([785.5719], grad_fn=<PowBackward2>), answer: 4633.0
predicted : tensor([992.3514], grad_fn=<PowBackward2>), answer: 316.0000915527344
predicted : tensor([1021.0909], grad_fn=<PowBackward2>), answer: 2527.999267578125
predicted : tensor([1039.1085], grad_fn=<PowBackward2>), answer: 4994.99951171875
predicted : tensor([2216.8438], grad_fn=<PowBackward2>), answer: 1263.9998779296875
predicted : tensor([2112.2192], grad_fn=<PowBackward2>), answer: 3500.00048828125
predicted : tensor([2535.7468], grad_fn=<PowBackward2>), answer: 1149.9998779296875
predicted : tensor([1553.8910], grad_fn=<PowBackward2>), answer: 620.0001220703125
predicted : tensor([1239.9252], grad_fn=<PowBackward2>), answer: 883.0001220703125
predicted : tensor([3786.2698], grad_fn=<PowBackward2>), answer: 10000.9990234375
predicted : tensor([4876.5723], grad_fn=<PowBackward2>), answer: 5320.0
predicted : tensor([2550.6565], grad_fn=<PowBackward2>), answer: 7500.0
predicted : tensor([4403.6318], grad_fn=<PowBackward2>), answer: 10000.9990234375
predicted : tensor([1957.8870], grad_fn=<PowBackward2>), answer: 2440.00048828125
predicted : tensor([4183.2642], grad_fn=<PowBackward2>), answer: 10000.9990234375
predicted : tensor([2444.2329], grad_fn=<PowBackward2>), answer: 770.0001831054688
predicted : tensor([821.9073], grad_fn=<PowBackward2>), answer: 320.00006103515625
predicted : tensor([678.5958], grad_fn=<PowBackward2>), answer: 3000.000732421875
predicted : tensor([2065.7400], grad_fn=<PowBackward2>), answer: 2283.99951171875
predicted : tensor([1047.7087], grad_fn=<PowBackward2>), answer: 10000.9990234375
predicted : tensor([2597.3801], grad_fn=<PowBackward2>), answer: 6250.99951171875
predicted : tensor([3427.9438], grad_fn=<PowBackward2>), answer: 7500.0
predicted : tensor([1601.8762], grad_fn=<PowBackward2>), answer: 638.0001220703125
predicted : tensor([915.7320], grad_fn=<PowBackward2>), answer: 765.0001220703125
predicted : tensor([2806.8567], grad_fn=<PowBackward2>), answer: 2200.000244140625
predicted : tensor([2385.0183], grad_fn=<PowBackward2>), answer: 3000.000732421875
predicted : tensor([924.4146], grad_fn=<PowBackward2>), answer: 618.9999389648438
predicted : tensor([1586.9637], grad_fn=<PowBackward2>), answer: 3626.499267578125
predicted : tensor([977.6483], grad_fn=<PowBackward2>), answer: 318.99993896484375
predicted : tensor([3927.0776], grad_fn=<PowBackward2>), answer: 3500.00048828125
predicted : tensor([1098.2197], grad_fn=<PowBackward2>), answer: 1479.9996337890625
predicted : tensor([1595.1200], grad_fn=<PowBackward2>), answer: 3000.000732421875
predicted : tensor([1407.5968], grad_fn=<PowBackward2>), answer: 2150.0
predicted : tensor([1504.7744], grad_fn=<PowBackward2>), answer: 3750.000732421875
predicted : tensor([866.0299], grad_fn=<PowBackward2>), answer: 2018.99951171875
predicted : tensor([1299.1702], grad_fn=<PowBackward2>), answer: 4350.0
predicted : tensor([2270.4839], grad_fn=<PowBackward2>), answer: 5487.00146484375
predicted : tensor([766.6436], grad_fn=<PowBackward2>), answer: 119.00000762939453
predicted : tensor([1213.5764], grad_fn=<PowBackward2>), answer: 2064.99951171875
predicted : tensor([2772.6736], grad_fn=<PowBackward2>), answer: 10000.9990234375
predicted : tensor([1353.5774], grad_fn=<PowBackward2>), answer: 3000.000732421875
predicted : tensor([2628.8623], grad_fn=<PowBackward2>), answer: 3500.00048828125
predicted : tensor([327.8755], grad_fn=<PowBackward2>), answer: 82.80001068115234
predicted : tensor([571.6458], grad_fn=<PowBackward2>), answer: 159.99998474121094
predicted : tensor([3859.6938], grad_fn=<PowBackward2>), answer: 4501.0009765625
predicted : tensor([1645.3717], grad_fn=<PowBackward2>), answer: 178.00003051757812
predicted : tensor([705.7903], grad_fn=<PowBackward2>), answer: 329.9999694824219
predicted : tensor([2369.9968], grad_fn=<PowBackward2>), answer: 1071.9998779296875
predicted : tensor([1372.5831], grad_fn=<PowBackward2>), answer: 3503.999267578125
predicted : tensor([2292.9343], grad_fn=<PowBackward2>), answer: 3700.00048828125
predicted : tensor([2018.7124], grad_fn=<PowBackward2>), answer: 1781.9998779296875
predicted : tensor([852.3268], grad_fn=<PowBackward2>), answer: 199.99996948242188
predicted : tensor([558.0485], grad_fn=<PowBackward2>), answer: 178.00003051757812
predicted : tensor([1861.2664], grad_fn=<PowBackward2>), answer: 2750.999755859375
predicted : tensor([931.1260], grad_fn=<PowBackward2>), answer: 306.99993896484375
predicted : tensor([1054.3215], grad_fn=<PowBackward2>), answer: 2157.999755859375
predicted : tensor([953.6849], grad_fn=<PowBackward2>), answer: 206.0000457763672
predicted : tensor([1552.5054], grad_fn=<PowBackward2>), answer: 1689.9998779296875
predicted : tensor([2408.5007], grad_fn=<PowBackward2>), answer: 199.99996948242188
predicted : tensor([580.5151], grad_fn=<PowBackward2>), answer: 2419.99951171875
predicted : tensor([1244.7982], grad_fn=<PowBackward2>), answer: 179.9999542236328
predicted : tensor([1197.6194], grad_fn=<PowBackward2>), answer: 10000.9990234375
predicted : tensor([4103.9277], grad_fn=<PowBackward2>), answer: 10000.9990234375
predicted : tensor([1076.4376], grad_fn=<PowBackward2>), answer: 1984.9998779296875
predicted : tensor([1751.2479], grad_fn=<PowBackward2>), answer: 8749.9990234375
predicted : tensor([817.3021], grad_fn=<PowBackward2>), answer: 410.00006103515625
predicted : tensor([3676.2649], grad_fn=<PowBackward2>), answer: 5976.0
predicted : tensor([4053.2695], grad_fn=<PowBackward2>), answer: 10000.9990234375
predicted : tensor([2451.4370], grad_fn=<PowBackward2>), answer: 2225.999755859375
predicted : tensor([1646.9250], grad_fn=<PowBackward2>), answer: 6250.99951171875
predicted : tensor([1159.6527], grad_fn=<PowBackward2>), answer: 1279.9998779296875
predicted : tensor([1753.3989], grad_fn=<PowBackward2>), answer: 2374.99951171875
predicted : tensor([1195.4584], grad_fn=<PowBackward2>), answer: 230.00006103515625
predicted : tensor([1059.0691], grad_fn=<PowBackward2>), answer: 1599.999755859375
predicted : tensor([1891.6735], grad_fn=<PowBackward2>), answer: 5799.99951171875
predicted : tensor([1040.3563], grad_fn=<PowBackward2>), answer: 3810.0
predicted : tensor([746.0828], grad_fn=<PowBackward2>), answer: 614.0000610351562
predicted : tensor([811.4548], grad_fn=<PowBackward2>), answer: 139.99996948242188
predicted : tensor([1040.2062], grad_fn=<PowBackward2>), answer: 1717.0
predicted : tensor([916.9781], grad_fn=<PowBackward2>), answer: 2527.999267578125
predicted : tensor([1766.1938], grad_fn=<PowBackward2>), answer: 7500.0
predicted : tensor([1364.6970], grad_fn=<PowBackward2>), answer: 938.9998779296875
predicted : tensor([1183.3156], grad_fn=<PowBackward2>), answer: 3399.999755859375
predicted : tensor([1485.3474], grad_fn=<PowBackward2>), answer: 76.99999237060547
predicted : tensor([665.2764], grad_fn=<PowBackward2>), answer: 400.0000915527344
predicted : tensor([1781.3630], grad_fn=<PowBackward2>), answer: 2450.000244140625
predicted : tensor([2108.6033], grad_fn=<PowBackward2>), answer: 10000.9990234375
predicted : tensor([2696.9412], grad_fn=<PowBackward2>), answer: 2359.99951171875
predicted : tensor([1861.5698], grad_fn=<PowBackward2>), answer: 701.4998779296875
predicted : tensor([589.2611], grad_fn=<PowBackward2>), answer: 549.9999389648438
predicted : tensor([4204.2241], grad_fn=<PowBackward2>), answer: 2824.999267578125
predicted : tensor([1440.7627], grad_fn=<PowBackward2>), answer: 3057.999267578125
predicted : tensor([1397.6215], grad_fn=<PowBackward2>), answer: 28.499998092651367
predicted : tensor([700.5466], grad_fn=<PowBackward2>), answer: 4124.99951171875
predicted : tensor([443.1715], grad_fn=<PowBackward2>), answer: 790.0000610351562
predicted : tensor([700.0895], grad_fn=<PowBackward2>), answer: 1031.0001220703125
predicted : tensor([630.0376], grad_fn=<PowBackward2>), answer: 1849.99951171875
predicted : tensor([551.7518], grad_fn=<PowBackward2>), answer: 489.99993896484375
predicted : tensor([2373.9880], grad_fn=<PowBackward2>), answer: 194.0
predicted : tensor([4608.9941], grad_fn=<PowBackward2>), answer: 7500.0
predicted : tensor([1872.3870], grad_fn=<PowBackward2>), answer: 7500.0
predicted : tensor([1249.6034], grad_fn=<PowBackward2>), answer: 318.0
predicted : tensor([2875.2673], grad_fn=<PowBackward2>), answer: 7500.0
predicted : tensor([1434.4829], grad_fn=<PowBackward2>), answer: 3500.00048828125
predicted : tensor([1203.7125], grad_fn=<PowBackward2>), answer: 674.0001831054688
predicted : tensor([4151.2222], grad_fn=<PowBackward2>), answer: 935.9999389648438
predicted : tensor([1407.4855], grad_fn=<PowBackward2>), answer: 3552.000244140625
predicted : tensor([914.2582], grad_fn=<PowBackward2>), answer: 445.0
predicted : tensor([3996.1050], grad_fn=<PowBackward2>), answer: 417.9999694824219
predicted : tensor([3236.3257], grad_fn=<PowBackward2>), answer: 3142.000244140625
predicted : tensor([1087.0199], grad_fn=<PowBackward2>), answer: 2750.999755859375
predicted : tensor([3143.7876], grad_fn=<PowBackward2>), answer: 7500.0
predicted : tensor([904.0685], grad_fn=<PowBackward2>), answer: 4700.00048828125
predicted : tensor([793.3779], grad_fn=<PowBackward2>), answer: 8.0
predicted : tensor([2376.9365], grad_fn=<PowBackward2>), answer: 5125.99951171875
predicted : tensor([1190.6731], grad_fn=<PowBackward2>), answer: 353.00006103515625
predicted : tensor([3891.0745], grad_fn=<PowBackward2>), answer: 7500.0
predicted : tensor([1557.2660], grad_fn=<PowBackward2>), answer: 5200.0009765625
predicted : tensor([1245.1085], grad_fn=<PowBackward2>), answer: 730.0001831054688
predicted : tensor([2608.4961], grad_fn=<PowBackward2>), answer: 3500.00048828125
predicted : tensor([1824.3831], grad_fn=<PowBackward2>), answer: 225.00006103515625
predicted : tensor([3060.8059], grad_fn=<PowBackward2>), answer: 2875.000732421875
predicted : tensor([1696.3503], grad_fn=<PowBackward2>), answer: 481.00006103515625
predicted : tensor([1544.6104], grad_fn=<PowBackward2>), answer: 3387.0
predicted : tensor([904.3405], grad_fn=<PowBackward2>), answer: 450.0000305175781
predicted : tensor([1617.5414], grad_fn=<PowBackward2>), answer: 2232.99951171875
predicted : tensor([3003.9856], grad_fn=<PowBackward2>), answer: 1000.0
predicted : tensor([1161.4609], grad_fn=<PowBackward2>), answer: 10000.0
predicted : tensor([1464.0509], grad_fn=<PowBackward2>), answer: 6172.00146484375
predicted : tensor([1947.7529], grad_fn=<PowBackward2>), answer: 10000.9990234375
predicted : tensor([1543.0763], grad_fn=<PowBackward2>), answer: 4920.0
predicted : tensor([1018.2316], grad_fn=<PowBackward2>), answer: 315.0
predicted : tensor([1096.3198], grad_fn=<PowBackward2>), answer: 1000.0
predicted : tensor([4408.1211], grad_fn=<PowBackward2>), answer: 2750.999755859375
predicted : tensor([1286.3821], grad_fn=<PowBackward2>), answer: 1000.0
predicted : tensor([1203.2388], grad_fn=<PowBackward2>), answer: 1199.9998779296875
predicted : tensor([856.5399], grad_fn=<PowBackward2>), answer: 2750.999755859375
predicted : tensor([3873.8550], grad_fn=<PowBackward2>), answer: 7500.0
predicted : tensor([2220.1455], grad_fn=<PowBackward2>), answer: 5982.0
predicted : tensor([1498.4426], grad_fn=<PowBackward2>), answer: 719.9999389648438
predicted : tensor([1120.0133], grad_fn=<PowBackward2>), answer: 2200.000244140625
predicted : tensor([770.9227], grad_fn=<PowBackward2>), answer: 1563.0001220703125
predicted : tensor([833.8514], grad_fn=<PowBackward2>), answer: 785.9998168945312
predicted : tensor([1671.1881], grad_fn=<PowBackward2>), answer: 1309.9996337890625
predicted : tensor([3880.4170], grad_fn=<PowBackward2>), answer: 3642.9990234375
predicted : tensor([1942.8265], grad_fn=<PowBackward2>), answer: 1510.000244140625
predicted : tensor([1558.1296], grad_fn=<PowBackward2>), answer: 3393.0
predicted : tensor([2954.2163], grad_fn=<PowBackward2>), answer: 10000.9990234375
predicted : tensor([1562.3627], grad_fn=<PowBackward2>), answer: 3500.00048828125
predicted : tensor([1694.6033], grad_fn=<PowBackward2>), answer: 81.19999694824219
predicted : tensor([1307.6171], grad_fn=<PowBackward2>), answer: 4100.00048828125
predicted : tensor([1279.7666], grad_fn=<PowBackward2>), answer: 1115.9998779296875
predicted : tensor([1017.7762], grad_fn=<PowBackward2>), answer: 3500.00048828125
predicted : tensor([1116.9978], grad_fn=<PowBackward2>), answer: 2846.999755859375
predicted : tensor([1754.4254], grad_fn=<PowBackward2>), answer: 2245.99951171875
predicted : tensor([937.1599], grad_fn=<PowBackward2>), answer: 66.0
predicted : tensor([772.8737], grad_fn=<PowBackward2>), answer: 3220.000244140625
predicted : tensor([1265.4197], grad_fn=<PowBackward2>), answer: 3200.000732421875
predicted : tensor([1390.6171], grad_fn=<PowBackward2>), answer: 10000.0
predicted : tensor([215.5764], grad_fn=<PowBackward2>), answer: 2830.00048828125
predicted : tensor([479.0631], grad_fn=<PowBackward2>), answer: 500.0000915527344
predicted : tensor([1614.9132], grad_fn=<PowBackward2>), answer: 832.0
predicted : tensor([1421.1030], grad_fn=<PowBackward2>), answer: 1748.999755859375
predicted : tensor([1262.2532], grad_fn=<PowBackward2>), answer: 1029.9998779296875
predicted : tensor([3327.2900], grad_fn=<PowBackward2>), answer: 10000.9990234375
predicted : tensor([1373.7343], grad_fn=<PowBackward2>), answer: 724.9999389648438
predicted : tensor([3904.8789], grad_fn=<PowBackward2>), answer: 6000.00048828125
predicted : tensor([3589.6277], grad_fn=<PowBackward2>), answer: 7735.99951171875
predicted : tensor([1574.5533], grad_fn=<PowBackward2>), answer: 1109.999755859375
predicted : tensor([2794.2100], grad_fn=<PowBackward2>), answer: 7500.0
predicted : tensor([1734.8916], grad_fn=<PowBackward2>), answer: 2700.000244140625
predicted : tensor([1519.4199], grad_fn=<PowBackward2>), answer: 64.99999237060547
predicted : tensor([1155.7118], grad_fn=<PowBackward2>), answer: 500.0000915527344
predicted : tensor([1029.7992], grad_fn=<PowBackward2>), answer: 440.9999084472656
predicted : tensor([1550.4604], grad_fn=<PowBackward2>), answer: 4015.000732421875
predicted : tensor([908.8217], grad_fn=<PowBackward2>), answer: 3500.00048828125
predicted : tensor([1529.2518], grad_fn=<PowBackward2>), answer: 7500.0
predicted : tensor([679.6016], grad_fn=<PowBackward2>), answer: 492.0
predicted : tensor([771.6306], grad_fn=<PowBackward2>), answer: 824.9998168945312
predicted : tensor([1058.9871], grad_fn=<PowBackward2>), answer: 1139.9998779296875
predicted : tensor([891.7042], grad_fn=<PowBackward2>), answer: 10000.9990234375
predicted : tensor([2486.4192], grad_fn=<PowBackward2>), answer: 7500.0
predicted : tensor([2046.8362], grad_fn=<PowBackward2>), answer: 465.0000915527344
predicted : tensor([702.1834], grad_fn=<PowBackward2>), answer: 165.00001525878906
predicted : tensor([2171.9802], grad_fn=<PowBackward2>), answer: 5313.0009765625
predicted : tensor([1265.4149], grad_fn=<PowBackward2>), answer: 10000.9990234375
predicted : tensor([1119.7570], grad_fn=<PowBackward2>), answer: 3000.000732421875
predicted : tensor([1226.1764], grad_fn=<PowBackward2>), answer: 7500.0
predicted : tensor([4338.8403], grad_fn=<PowBackward2>), answer: 3500.00048828125
predicted : tensor([2277.1084], grad_fn=<PowBackward2>), answer: 3500.00048828125
predicted : tensor([1667.1763], grad_fn=<PowBackward2>), answer: 3175.00048828125
predicted : tensor([973.3870], grad_fn=<PowBackward2>), answer: 320.00006103515625
predicted : tensor([1785.3507], grad_fn=<PowBackward2>), answer: 585.0
predicted : tensor([604.7882], grad_fn=<PowBackward2>), answer: 422.0001220703125
predicted : tensor([4093.5322], grad_fn=<PowBackward2>), answer: 3500.00048828125
predicted : tensor([2958.4961], grad_fn=<PowBackward2>), answer: 7500.0
predicted : tensor([507.1187], grad_fn=<PowBackward2>), answer: 30.19999885559082
predicted : tensor([1591.2472], grad_fn=<PowBackward2>), answer: 750.0
predicted : tensor([782.8296], grad_fn=<PowBackward2>), answer: 500.0000915527344
predicted : tensor([629.9930], grad_fn=<PowBackward2>), answer: 5.0
predicted : tensor([719.2312], grad_fn=<PowBackward2>), answer: 10000.9990234375
predicted : tensor([1687.6959], grad_fn=<PowBackward2>), answer: 10000.9990234375
predicted : tensor([2071.3008], grad_fn=<PowBackward2>), answer: 5.0
predicted : tensor([2796.4011], grad_fn=<PowBackward2>), answer: 9910.001953125
predicted : tensor([2307.4167], grad_fn=<PowBackward2>), answer: 10000.9990234375
predicted : tensor([2731.4919], grad_fn=<PowBackward2>), answer: 2166.00048828125
predicted : tensor([3059.4082], grad_fn=<PowBackward2>), answer: 6500.0009765625
predicted : tensor([1222.9751], grad_fn=<PowBackward2>), answer: 6339.99951171875
predicted : tensor([1182.6213], grad_fn=<PowBackward2>), answer: 49.999996185302734
predicted : tensor([2878.4609], grad_fn=<PowBackward2>), answer: 1552.0001220703125
predicted : tensor([2725.6096], grad_fn=<PowBackward2>), answer: 8000.0
predicted : tensor([1929.6757], grad_fn=<PowBackward2>), answer: 1897.0001220703125
predicted : tensor([4917.7021], grad_fn=<PowBackward2>), answer: 3500.00048828125
predicted : tensor([1847.8254], grad_fn=<PowBackward2>), answer: 133.99998474121094
predicted : tensor([1146.0400], grad_fn=<PowBackward2>), answer: 613.0001220703125
predicted : tensor([2159.0911], grad_fn=<PowBackward2>), answer: 3649.99951171875
predicted : tensor([1536.2257], grad_fn=<PowBackward2>), answer: 887.0000610351562
predicted : tensor([1703.9225], grad_fn=<PowBackward2>), answer: 889.9998779296875
predicted : tensor([1279.1619], grad_fn=<PowBackward2>), answer: 3500.00048828125
predicted : tensor([1536.1127], grad_fn=<PowBackward2>), answer: 215.0
predicted : tensor([1440.4139], grad_fn=<PowBackward2>), answer: 2400.000732421875
predicted : tensor([3385.3494], grad_fn=<PowBackward2>), answer: 7099.9990234375
predicted : tensor([2233.3513], grad_fn=<PowBackward2>), answer: 6999.99951171875
predicted : tensor([2215.3875], grad_fn=<PowBackward2>), answer: 10000.9990234375
predicted : tensor([1350.1842], grad_fn=<PowBackward2>), answer: 1149.9998779296875
predicted : tensor([1842.3961], grad_fn=<PowBackward2>), answer: 5489.99951171875
predicted : tensor([1758.8190], grad_fn=<PowBackward2>), answer: 883.0001220703125
predicted : tensor([1824.1998], grad_fn=<PowBackward2>), answer: 5.429999828338623
predicted : tensor([4649.1460], grad_fn=<PowBackward2>), answer: 3500.00048828125
predicted : tensor([3071.8149], grad_fn=<PowBackward2>), answer: 7500.0
predicted : tensor([1121.2776], grad_fn=<PowBackward2>), answer: 24.0
predicted : tensor([902.0829], grad_fn=<PowBackward2>), answer: 1390.0003662109375
predicted : tensor([2111.6152], grad_fn=<PowBackward2>), answer: 750.0
predicted : tensor([905.2330], grad_fn=<PowBackward2>), answer: 4390.0009765625
predicted : tensor([1556.0602], grad_fn=<PowBackward2>), answer: 7500.0
predicted : tensor([676.3524], grad_fn=<PowBackward2>), answer: 899.9999389648438
predicted : tensor([287.0794], grad_fn=<PowBackward2>), answer: 29.999998092651367
predicted : tensor([1177.9321], grad_fn=<PowBackward2>), answer: 3500.00048828125
predicted : tensor([1314.7179], grad_fn=<PowBackward2>), answer: 334.0000305175781
predicted : tensor([953.1809], grad_fn=<PowBackward2>), answer: 1199.9998779296875
predicted : tensor([1148.3754], grad_fn=<PowBackward2>), answer: 3490.000244140625
predicted : tensor([1769.1896], grad_fn=<PowBackward2>), answer: 7500.0
predicted : tensor([1878.4635], grad_fn=<PowBackward2>), answer: 3890.0
predicted : tensor([2727.3071], grad_fn=<PowBackward2>), answer: 5530.0
predicted : tensor([2612.7354], grad_fn=<PowBackward2>), answer: 1879.9996337890625
predicted : tensor([2630.9875], grad_fn=<PowBackward2>), answer: 1599.999755859375
predicted : tensor([1682.1516], grad_fn=<PowBackward2>), answer: 2549.999755859375
predicted : tensor([1943.3022], grad_fn=<PowBackward2>), answer: 3000.000732421875
predicted : tensor([2170.3081], grad_fn=<PowBackward2>), answer: 2400.000732421875
predicted : tensor([412.7258], grad_fn=<PowBackward2>), answer: 68.0
predicted : tensor([272.3012], grad_fn=<PowBackward2>), answer: 5450.00048828125
predicted : tensor([2253.2354], grad_fn=<PowBackward2>), answer: 6250.99951171875
predicted : tensor([774.7560], grad_fn=<PowBackward2>), answer: 1980.0
predicted : tensor([1245.7574], grad_fn=<PowBackward2>), answer: 1323.999755859375
predicted : tensor([576.5425], grad_fn=<PowBackward2>), answer: 785.9998168945312
predicted : tensor([1289.8727], grad_fn=<PowBackward2>), answer: 2250.00048828125
predicted : tensor([1804.7618], grad_fn=<PowBackward2>), answer: 3500.00048828125
predicted : tensor([1824.8278], grad_fn=<PowBackward2>), answer: 3500.00048828125
predicted : tensor([1887.4038], grad_fn=<PowBackward2>), answer: 1037.0
predicted : tensor([1730.2501], grad_fn=<PowBackward2>), answer: 3737.99951171875
predicted : tensor([5149.2031], grad_fn=<PowBackward2>), answer: 1000.0
predicted : tensor([2013.3568], grad_fn=<PowBackward2>), answer: 3500.00048828125
predicted : tensor([2103.5808], grad_fn=<PowBackward2>), answer: 10000.0
predicted : tensor([1075.9980], grad_fn=<PowBackward2>), answer: 70.0
predicted : tensor([2583.5076], grad_fn=<PowBackward2>), answer: 684.9998779296875
predicted : tensor([983.1176], grad_fn=<PowBackward2>), answer: 280.0000305175781
predicted : tensor([2599.8254], grad_fn=<PowBackward2>), answer: 6829.99951171875
predicted : tensor([2614.6938], grad_fn=<PowBackward2>), answer: 500.0000915527344
predicted : tensor([1596.7689], grad_fn=<PowBackward2>), answer: 2379.999755859375
predicted : tensor([2395.7554], grad_fn=<PowBackward2>), answer: 4124.0009765625
predicted : tensor([1272.3739], grad_fn=<PowBackward2>), answer: 100.0
predicted : tensor([2819.0596], grad_fn=<PowBackward2>), answer: 6450.00146484375
predicted : tensor([1220.1805], grad_fn=<PowBackward2>), answer: 7.510000705718994
predicted : tensor([3209.5576], grad_fn=<PowBackward2>), answer: 7500.0
predicted : tensor([2649.5972], grad_fn=<PowBackward2>), answer: 3730.000732421875
predicted : tensor([2771.4395], grad_fn=<PowBackward2>), answer: 3500.00048828125
predicted : tensor([1932.4648], grad_fn=<PowBackward2>), answer: 7500.0
predicted : tensor([2029.2737], grad_fn=<PowBackward2>), answer: 7500.0
predicted : tensor([633.1877], grad_fn=<PowBackward2>), answer: 5.100000381469727
predicted : tensor([2595.1909], grad_fn=<PowBackward2>), answer: 8732.0
predicted : tensor([1331.8979], grad_fn=<PowBackward2>), answer: 977.9998779296875
predicted : tensor([874.7391], grad_fn=<PowBackward2>), answer: 1819.99951171875
predicted : tensor([2133.1350], grad_fn=<PowBackward2>), answer: 699.9999389648438
